rooms,area_total,area_living,area_kitchen,floor,floors_total,floor_ratio,building_year,building_age,company_ad,is_first_floor,is_last_floor,is_single_floor,has_furniture,has_appliances,has_balcony_text,has_parking,has_concierge,has_elevator,no_animals,renovation_euro,renovation_cosmetic,renovation_none,owner_rents,metro_nearby,metro_distance,month,day_of_week,is_weekend,days_since_listed,has_area_living,has_area_kitchen,has_building_year,has_floor_info,has_contact,price_usd,source,address,ad_link,metro_station,building_decade,price_per_m2
2.0,42.0,37.7,,9.0,10.0,0.9,,,True,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3238.457007928132,6.0,4.0,0,22.0,1,0,0,1,0,1858.0,realt,Минск Княгининская ул. 4,https://realt.by/rent-flat-for-long/object/4145182/,Спортивная,,44.23809523809524
2.0,51.2,45.7,,7.0,8.0,0.875,2017.0,9.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.3285339728845,6.0,4.0,0,8.0,1,0,1,1,0,800.0,realt,Минск Богдановича ул. 58 А,https://realt.by/rent-flat-for-long/object/4158488/,Площадь Якуба Коласа,2010-е,15.625
2.0,43.09,24.46,,8.0,9.0,0.8888888888888888,1970.0,56.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698.9021704761803,6.0,4.0,0,8.0,1,0,1,1,0,1395.0,realt,Минск Полевая ул. 32,https://realt.by/rent-flat-for-long/object/4158487/,Ковальская Слобода,1970-е,32.374100719424455
2.0,65.0,50.0,,24.0,25.0,0.96,,,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,447.8028675999359,5.0,2.0,0,31.0,1,0,0,1,0,900.0,realt,Минск Туровского ул. 14,https://realt.by/rent-flat-for-long/object/4137505/,Восток,,13.846153846153847
1.0,30.0,25.0,,8.0,16.0,0.5,2020.0,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.1619174412929,6.0,4.0,0,8.0,1,0,1,1,0,650.0,realt,Минск Братская ул. 4,https://realt.by/rent-flat-for-long/object/4158420/,Аэродромная,2020-е,21.666666666666668
2.0,54.3,29.7,,11.0,20.0,0.55,,,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2425.0422088073065,6.0,4.0,0,8.0,1,0,0,1,0,1200.0,realt,Минск Украинки ул. 6 1,https://realt.by/rent-flat-for-long/object/4158414/,Пушкинская,,22.099447513812155
3.0,62.0,41.0,,6.0,15.0,0.4,2023.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.6188236510293,1.0,5.0,1,532.0,1,0,1,1,0,790.0,realt,Минск Савицкого ул. 2 1,https://realt.by/rent-flat-for-long/object/3593901/,Аэродромная,2020-е,12.741935483870968
2.0,54.3,25.2,,13.0,37.0,0.35135135135135137,2018.0,8.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3206.014537810828,6.0,4.0,0,8.0,1,0,1,1,0,770.0,realt,Минск Победителей просп. 115,https://realt.by/rent-flat-for-long/object/4158354/,Пушкинская,2010-е,14.1804788213628
1.0,35.14,17.24,,9.0,9.0,1.0,,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.4260889251151,6.0,4.0,0,8.0,1,0,0,1,0,1150.0,realt,Минск Мавра ул. 5,https://realt.by/rent-flat-for-long/object/4158331/,Пушкинская,,32.726237905520776
4.0,132.9,98.7,,4.0,6.0,0.6666666666666666,2024.0,2.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,251.90922340756782,6.0,4.0,0,8.0,1,0,1,1,0,9900.0,realt,Минск Киселева ул. 6 Д,https://realt.by/rent-flat-for-long/object/4158259/,Площадь Победы,2020-е,74.49209932279909
4.0,160.9,98.1,,4.0,16.0,0.25,,,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,436.70737099923855,5.0,4.0,0,29.0,1,0,0,1,0,4146.0,realt,Минск Белорусская ул. 15,https://realt.by/rent-flat-for-long/object/4138621/,Первомайская,,25.76755748912368
2.0,68.2,60.1,,9.0,24.0,0.375,,,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,746.370746400353,6.0,4.0,0,22.0,1,0,0,1,0,2770.0,realt,Минск Грибоедова ул. 1,https://realt.by/rent-flat-for-long/object/4144814/,Молодёжная,,40.6158357771261
3.0,78.0,46.4,,5.0,9.0,0.5555555555555556,1998.0,28.0,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.1018592152316,6.0,4.0,0,8.0,1,0,1,1,0,3047.0,realt,Минск Гвардейская ул. 10,https://realt.by/rent-flat-for-long/object/4158224/,Молодёжная,1990-е,39.06410256410256
4.0,128.0,77.0,,2.0,9.0,0.2222222222222222,1995.0,31.0,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.8569648282162,5.0,0.0,0,40.0,1,0,1,1,0,800.0,realt,Минск Городецкая ул. 44,https://realt.by/rent-flat-for-long/object/4127403/,Уручье,1990-е,6.25
3.0,103.2,61.4,,2.0,18.0,0.1111111111111111,2007.0,19.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1644.259596295911,5.0,2.0,0,38.0,1,0,1,1,0,1500.0,realt,Минск Победителей просп. 57,https://realt.by/rent-flat-for-long/object/4129434/,Молодёжная,2000-е,14.534883720930232
1.0,47.0,27.0,,3.0,3.0,1.0,1956.0,70.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.8877631544511,5.0,1.0,0,39.0,1,0,1,1,0,600.0,realt,Минск Богдановича ул. 25,https://realt.by/rent-flat-for-long/object/4128550/,Немига,1950-е,12.76595744680851
1.0,54.0,21.1,,15.0,20.0,0.75,2015.0,11.0,True,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.2865675662924,5.0,2.0,0,52.0,1,0,1,1,0,1560.0,realt,Минск Восточная ул. 107,https://realt.by/rent-flat-for-long/object/4116889/,Академия наук,2010-е,28.88888888888889
5.0,230.0,230.0,,3.0,3.0,1.0,2007.0,19.0,False,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2680.1506578461535,5.0,0.0,0,33.0,1,0,1,1,0,1400.0,realt,Минск Можайского ул. 51,https://realt.by/rent-flat-for-long/object/4135472/,Академия наук,2000-е,6.086956521739131
1.0,43.0,25.0,,17.0,25.0,0.68,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.839436013105,6.0,3.0,0,23.0,1,0,0,1,0,500.0,realt,Минск Маяковского ул. 35,https://realt.by/rent-flat-for-long/object/4143416/,Ковальская Слобода,,11.627906976744185
3.0,53.5,30.1,,2.0,25.0,0.08,2018.0,8.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.5747957484278,6.0,4.0,0,8.0,1,0,1,1,0,900.0,realt,Минск Тимирязева ул. 8,https://realt.by/rent-flat-for-long/object/4158031/,Молодёжная,2010-е,16.822429906542055
2.0,54.0,34.2,,2.0,5.0,0.4,,,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2609.6431144268067,6.0,4.0,0,8.0,1,0,0,1,0,1300.0,realt,Минск Ташкентская ул. 26 1,https://realt.by/rent-flat-for-long/object/4157970/,Автозаводская,,24.074074074074073
1.0,32.4,17.0,,1.0,9.0,0.1111111111111111,1979.0,47.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.5073456995444,6.0,4.0,0,8.0,1,0,1,1,0,1150.0,realt,Минск Ольшевского ул. 74,https://realt.by/rent-flat-for-long/object/4157961/,Пушкинская,1970-е,35.49382716049383
2.0,36.9,32.0,,19.0,25.0,0.76,2024.0,2.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.9019232537644,4.0,1.0,0,438.0,1,0,1,1,0,650.0,realt,Минск Игоря Лученка ул. 8,https://realt.by/rent-flat-for-long/object/3708570/,Аэродромная,2020-е,17.615176151761517
2.0,58.0,31.9,,16.0,24.0,0.6666666666666666,2014.0,12.0,True,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,443.4806344692017,6.0,3.0,0,8.0,1,0,1,1,0,550.0,realt,Минск Дзержинского просп. 11,https://realt.by/rent-flat-for-long/object/4157831/,Грушевка,2010-е,9.482758620689655
2.0,47.2,31.7,,5.0,5.0,1.0,1973.0,53.0,False,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1263.132148211632,6.0,3.0,0,9.0,1,0,1,1,0,1368.0,realt,Минск Глебки ул. 84,https://realt.by/rent-flat-for-long/object/4157810/,Спортивная,1970-е,28.983050847457626
2.0,36.0,30.0,,7.0,9.0,0.7777777777777778,2012.0,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.635617921629,6.0,3.0,0,9.0,1,0,1,1,0,550.0,realt,Минск Неманская ул. 3 А,https://realt.by/rent-flat-for-long/object/4157758/,Каменная Горка,2010-е,15.277777777777779
2.0,41.0,36.8,,8.0,13.0,0.6153846153846154,2025.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.7717569945672,6.0,3.0,0,9.0,1,0,1,1,0,1960.0,realt,Минск Игоря Лученка ул. 16,https://realt.by/rent-flat-for-long/object/4157725/,Аэродромная,2020-е,47.80487804878049
2.0,62.0,58.0,,14.0,17.0,0.8235294117647058,2022.0,4.0,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,307.93478080075494,8.0,3.0,0,310.0,1,0,1,1,0,1100.0,realt,Минск Дзержинского просп. 90,https://realt.by/rent-flat-for-long/object/3859474/,Петровщина,2020-е,17.741935483870968
1.0,45.5,38.81,,9.0,10.0,0.9,2023.0,3.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2974.2088258080494,1.0,0.0,0,159.0,1,0,1,1,0,700.0,realt,Минск Карастояновой ул. 43 а,https://realt.by/rent-flat-for-long/object/4013534/,Площадь Якуба Коласа,2020-е,15.384615384615385
1.0,30.9,20.4,,3.0,5.0,0.6,1965.0,61.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.7342004560188,6.0,3.0,0,9.0,1,0,1,1,0,990.0,realt,Минск Буденного ул.,https://realt.by/rent-flat-for-long/object/4157625/,Тракторный завод,1960-е,32.03883495145631
4.0,170.8,118.7,,4.0,8.0,0.5,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,276.4978197362314,6.0,3.0,0,380.0,1,0,0,1,0,1000.0,realt,Минск Красная ул. 22,https://realt.by/rent-flat-for-long/object/3773973/,Площадь Якуба Коласа,,5.854800936768149
3.0,62.7,43.0,,9.0,9.0,1.0,1985.0,41.0,True,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.5648978381267,3.0,3.0,0,107.0,1,0,1,1,0,600.0,realt,Минск Могилевская ул. 8 2,https://realt.by/rent-flat-for-long/object/4061058/,Ковальская Слобода,1980-е,9.569377990430622
2.0,46.7,27.5,,7.0,9.0,0.7777777777777778,1976.0,50.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2493.782625999039,5.0,1.0,0,39.0,1,0,1,1,0,400.0,realt,Минск Карбышева ул. 9,https://realt.by/rent-flat-for-long/object/4128583/,Восток,1970-е,8.565310492505352
1.0,45.0,18.0,,9.0,14.0,0.6428571428571429,2005.0,21.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2341.2517254340246,6.0,3.0,0,9.0,1,0,1,1,0,1250.0,realt,Минск Сухаревская ул. 27,https://realt.by/rent-flat-for-long/object/4157362/,Каменная Горка,2000-е,27.77777777777778
2.0,68.7,62.7,,9.0,11.0,0.8181818181818182,2013.0,13.0,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,256.75584071912976,6.0,3.0,0,9.0,1,0,1,1,0,800.0,realt,Минск Мстиславца ул. 20,https://realt.by/rent-flat-for-long/object/4157354/,Восток,2010-е,11.644832605531295
2.0,75.0,39.0,,3.0,5.0,0.6,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3351.8368540679485,11.0,2.0,0,2047.0,1,0,0,1,0,700.0,realt,Минск Пионерская ул.,https://realt.by/rent-flat-for-long/object/2000816/,Пушкинская,,9.333333333333334
1.0,39.7,32.2,,11.0,25.0,0.44,2024.0,2.0,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,438.28824077566605,10.0,3.0,0,261.0,1,0,1,1,0,600.0,realt,Минск Игоря Лученка ул. 11,https://realt.by/rent-flat-for-long/object/3907840/,Аэродромная,2020-е,15.113350125944583
2.0,40.0,34.8,,14.0,25.0,0.56,,,False,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,231.29625767280385,6.0,3.0,0,9.0,1,0,0,1,0,1350.0,realt,Минск Белградская ул. 4,https://realt.by/rent-flat-for-long/object/4157205/,Аэродромная,,33.75
3.0,85.6,55.8,,13.0,15.0,0.8666666666666667,2012.0,14.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.1142788097861,3.0,4.0,0,99.0,1,0,1,1,0,800.0,realt,Минск Тургенева ул. 1,https://realt.by/rent-flat-for-long/object/4069368/,Академия наук,2010-е,9.345794392523365
2.0,48.7,28.9,,4.0,9.0,0.4444444444444444,1975.0,51.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.019708080411,6.0,3.0,0,9.0,1,0,1,1,0,990.0,realt,Минск Глебки ул. 92,https://realt.by/rent-flat-for-long/object/4157171/,Спортивная,1970-е,20.32854209445585
1.0,32.5,28.4,,6.0,25.0,0.24,2023.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.6505273671103,6.0,3.0,0,16.0,1,0,1,1,0,1400.0,realt,Минск Игоря Лученка ул. 27,https://realt.by/rent-flat-for-long/object/4150455/,Аэродромная,2020-е,43.07692307692308
2.0,57.4,17.8,,3.0,5.0,0.6,1953.0,73.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,192.20369031609118,6.0,3.0,0,9.0,1,0,1,1,0,3355.0,realt,Минск Маркса ул. 39,https://realt.by/rent-flat-for-long/object/4157109/,Октябрьская,1950-е,58.44947735191638
2.0,59.0,31.0,,3.0,5.0,0.6,1951.0,75.0,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,203.8908854302289,3.0,0.0,0,110.0,1,0,1,1,0,900.0,realt,Минск Кирова ул. 1,https://realt.by/rent-flat-for-long/object/4057694/,Площадь Ленина,1950-е,15.254237288135593
1.0,37.5,19.1,,7.0,12.0,0.5833333333333334,1991.0,35.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.2454908074221,6.0,3.0,0,9.0,1,0,1,1,0,1500.0,realt,Минск Брестская ул. 77 А,https://realt.by/rent-flat-for-long/object/4157106/,Неморшанский сад,1990-е,40.0
1.0,30.0,25.0,,12.0,20.0,0.6,,,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.57017628541946,6.0,3.0,0,9.0,1,0,0,1,0,499.0,realt,Минск Дзержинского просп. 19,https://realt.by/rent-flat-for-long/object/4157079/,Грушевка,,16.633333333333333
2.0,58.0,41.0,,2.0,2.0,1.0,1950.0,76.0,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.7291073556661,5.0,0.0,0,33.0,1,0,1,1,0,600.0,realt,Минск Минина ул. 5,https://realt.by/rent-flat-for-long/object/4135380/,Михалово,1950-е,10.344827586206897
3.0,103.8,84.6,,3.0,4.0,0.75,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0989787656724,6.0,3.0,0,9.0,1,0,0,1,0,700.0,realt,Минск Коласа ул. 55 1,https://realt.by/rent-flat-for-long/object/4157060/,Академия наук,,6.74373795761079
2.0,78.3,41.7,,2.0,9.0,0.2222222222222222,,,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1862.0428347426723,6.0,3.0,0,9.0,1,0,0,1,0,1700.0,realt,Минск Гаруна ул. 22,https://realt.by/rent-flat-for-long/object/4157042/,Кунцевщина,,21.711366538952745
2.0,46.8,28.4,,2.0,10.0,0.2,1987.0,39.0,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,715.9417134851195,6.0,3.0,0,9.0,1,0,1,1,0,520.0,realt,Минск Руссиянова ул. 5 2,https://realt.by/rent-flat-for-long/object/4157033/,Уручье,1980-е,11.111111111111112
2.0,55.0,40.0,,15.0,19.0,0.7894736842105263,2021.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963.1576187248024,4.0,4.0,0,78.0,1,0,1,1,0,800.0,realt,Минск Нарочанская ул. 4,https://realt.by/rent-flat-for-long/object/4092248/,Пушкинская,2020-е,14.545454545454545
2.0,55.0,30.0,,2.0,7.0,0.2857142857142857,1965.0,61.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.90725959076403,6.0,2.0,0,738.0,1,0,1,1,0,700.0,realt,Минск Победителей просп. 3,https://realt.by/rent-flat-for-long/object/3354682/,Немига,1960-е,12.727272727272727
2.0,41.1,39.1,,22.0,23.0,0.9565217391304348,2021.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,451.7150291225347,6.0,3.0,0,9.0,1,0,1,1,0,700.0,realt,Минск Игоря Лученка ул. 13,https://realt.by/rent-flat-for-long/object/4156972/,Аэродромная,2020-е,17.0316301703163
3.0,110.0,75.0,,8.0,12.0,0.6666666666666666,2000.0,26.0,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.5798030021414,4.0,2.0,0,451.0,1,0,1,1,0,1200.0,realt,Минск Сторожовская ул. 8,https://realt.by/rent-flat-for-long/object/3693432/,Немига,2000-е,10.909090909090908
2.0,40.0,30.0,,7.0,9.0,0.7777777777777778,2014.0,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.6725002102136,6.0,3.0,0,16.0,1,0,1,1,0,600.0,realt,Минск Космонавтов ул. 18,https://realt.by/rent-flat-for-long/object/4150895/,Малиновка,2010-е,15.0
2.0,32.1,32.1,,7.0,9.0,0.7777777777777778,,,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,610.9093943087755,3.0,3.0,0,99.0,1,0,0,1,0,720.0,realt,Минск Независимости просп. 88,https://realt.by/rent-flat-for-long/object/4069074/,Парк Челюскинцев,,22.429906542056074
2.0,38.0,34.9,,3.0,12.0,0.25,2020.0,6.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.9093943087755,12.0,4.0,0,189.0,1,0,1,1,0,750.0,realt,Минск Независимости просп. 88,https://realt.by/rent-flat-for-long/object/3983568/,Парк Челюскинцев,2020-е,19.736842105263158
2.0,41.0,30.0,,5.0,5.0,1.0,1965.0,61.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.603833027115,6.0,2.0,0,10.0,1,0,1,1,0,550.0,realt,Минск Калиновского ул. 103,https://realt.by/rent-flat-for-long/object/4156903/,Восток,1960-е,13.414634146341463
1.0,35.0,26.0,,5.0,12.0,0.4166666666666667,2025.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2221.614174889053,6.0,2.0,0,10.0,1,0,1,1,0,1300.0,realt,Минск Монюшко ул.,https://realt.by/rent-flat-for-long/object/4156870/,Слуцкий гостинец,2020-е,37.142857142857146
2.0,51.6,44.5,,7.0,13.0,0.5384615384615384,2021.0,5.0,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.0614131167866,5.0,0.0,0,40.0,1,0,1,1,0,850.0,realt,Минск Тимирязева ул. 28,https://realt.by/rent-flat-for-long/object/4127903/,Молодёжная,2020-е,16.472868217054263
2.0,55.0,35.0,,6.0,12.0,0.5,1987.0,39.0,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,569.6469056748946,6.0,2.0,0,10.0,1,0,1,1,0,1600.0,realt,Минск Космонавтов ул. 9 2,https://realt.by/rent-flat-for-long/object/4156799/,Малиновка,1980-е,29.09090909090909
1.0,42.0,17.0,,4.0,19.0,0.21052631578947367,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2755.2770535852114,6.0,2.0,0,10.0,1,0,0,1,0,1700.0,realt,Минск Янковского ул. 28,https://realt.by/rent-flat-for-long/object/4156755/,Петровщина,,40.476190476190474
3.0,63.4,46.3,,18.0,19.0,0.9473684210526315,2021.0,5.0,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.4443745905039,6.0,2.0,0,10.0,1,0,1,1,0,800.0,realt,Минск Николы Теслы ул. 8,https://realt.by/rent-flat-for-long/object/4156742/,Аэродромная,2020-е,12.618296529968454
4.0,90.0,65.0,,2.0,3.0,0.6666666666666666,,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,316.0542086314392,6.0,2.0,0,10.0,1,0,0,1,0,1500.0,realt,Минск Ленина ул. 15,https://realt.by/rent-flat-for-long/object/4156717/,Октябрьская,,16.666666666666668
2.0,63.3,37.2,,8.0,9.0,0.8888888888888888,2025.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443.6003529696995,6.0,2.0,0,10.0,1,0,1,1,0,5300.0,realt,Минск Нововиленская ул. 61,https://realt.by/rent-flat-for-long/object/4156701/,Молодёжная,2020-е,83.72827804107425
4.0,107.9,65.9,,1.0,11.0,0.09090909090909091,2004.0,22.0,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3345.6354479666857,5.0,1.0,0,39.0,1,0,1,1,0,3300.0,realt,Минск Гамарника ул. 4,https://realt.by/rent-flat-for-long/object/4128350/,Восток,2000-е,30.58387395736793
3.0,63.4,54.7,,25.0,25.0,1.0,2022.0,4.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.8113276890729,6.0,2.0,0,10.0,1,0,1,1,0,1000.0,realt,Минск Белградская ул. 9,https://realt.by/rent-flat-for-long/object/4156674/,Аэродромная,2020-е,15.772870662460567
3.0,62.6,36.9,,5.0,12.0,0.4166666666666667,1982.0,44.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2327.569940441111,6.0,2.0,0,10.0,1,0,1,1,0,500.0,realt,Минск Рокоссовского просп. 30 2,https://realt.by/rent-flat-for-long/object/4156671/,Пролетарская,1980-е,7.987220447284344
1.0,30.0,28.0,,23.0,25.0,0.92,2024.0,2.0,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.8681765687344,6.0,2.0,0,10.0,1,0,1,1,0,1400.0,realt,Минск Леонида Щемелёва ул. 18,https://realt.by/rent-flat-for-long/object/4156640/,Неморшанский сад,2020-е,46.666666666666664
2.0,60.0,36.0,,4.0,7.0,0.5714285714285714,2012.0,14.0,False,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,88.28978570383389,6.0,2.0,0,10.0,1,0,1,1,0,1800.0,realt,Минск,https://realt.by/rent-flat-for-long/object/4156602/,Купаловская,2010-е,30.0
3.0,126.58,70.61,,4.0,6.0,0.6666666666666666,2010.0,16.0,True,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3449.596184709557,6.0,2.0,0,10.0,1,0,1,1,0,8550.0,realt,Минск Тихая ул. 59,https://realt.by/rent-flat-for-long/object/4156588/,Пушкинская,2010-е,67.54621583188498
1.0,39.6,32.3,,3.0,10.0,0.3,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3194.1787983565387,5.0,0.0,0,40.0,1,0,0,1,0,2200.0,realt,Минск Мястровская ул. 11,https://realt.by/rent-flat-for-long/object/4127520/,Спортивная,,55.55555555555555
